date,dji
11MAR1918,79.78
12MAR1918,78.67
13MAR1918,78.68
14MAR1918,79.13
15MAR1918,79.06
18MAR1918,77.93
19MAR1918,78.13
20MAR1918,78.14
21MAR1918,78.71
22MAR1918,77.71
25MAR1918,76.45
26MAR1918,76.49
27MAR1918,76.72
28MAR1918,76.41
01APR1918,77.16
02APR1918,76.69
03APR1918,77.01
04APR1918,77.42
05APR1918,77.03
08APR1918,77.69
09APR1918,77.4
10APR1918,76.85
11APR1918,75.58
12APR1918,76.25
15APR1918,77.51
16APR1918,77.21
17APR1918,76.89
18APR1918,78.11
19APR1918,78.6
22APR1918,79.42
23APR1918,78.3
24APR1918,78.01
25APR1918,77.88
26APR1918,78.23
29APR1918,77.79
30APR1918,77.51
01MAY1918,78.16
02MAY1918,78.9
03MAY1918,78.64
06MAY1918,79.36
07MAY1918,80.51
08MAY1918,80.32
09MAY1918,81.3
10MAY1918,81.29
13MAY1918,82.16
14MAY1918,82.21
15MAY1918,84.04
16MAY1918,84.03
17MAY1918,83.5
20MAY1918,82.47
21MAY1918,82.87
22MAY1918,82.22
23MAY1918,82.21
24MAY1918,81.58
27MAY1918,78.65
28MAY1918,78.42
29MAY1918,78.44
31MAY1918,78.08
03JUN1918,78.55
04JUN1918,79.6
05JUN1918,79.54
06JUN1918,78.95
07JUN1918,78.53
10JUN1918,78.93
11JUN1918,79.1
12JUN1918,79.76
13JUN1918,80.53
14JUN1918,80.61
17JUN1918,80.61
18JUN1918,80.98
19JUN1918,80.93
20JUN1918,81.83
21JUN1918,81.65
24JUN1918,82.5
25JUN1918,82.4
26JUN1918,83.02
27JUN1918,82.78
28JUN1918,82.58
01JUL1918,81.81
02JUL1918,81.98
03JUL1918,82.49
05JUL1918,82.96
08JUL1918,82.6
09JUL1918,82.76
10JUL1918,82.09
11JUL1918,81.09
12JUL1918,81.23
15JUL1918,80.58
16JUL1918,81.71
17JUL1918,81.45
18JUL1918,82.92
19JUL1918,82.31
22JUL1918,81.22
23JUL1918,80.51
24JUL1918,80.93
25JUL1918,81.28
26JUL1918,81.51
29JUL1918,81.1
30JUL1918,80.79
31JUL1918,81.23
01AUG1918,80.71
02AUG1918,80.76
05AUG1918,81.57
06AUG1918,81.13
07AUG1918,80.97
08AUG1918,81.13
09AUG1918,81.65
12AUG1918,81.58
13AUG1918,81.68
14AUG1918,81.7
15AUG1918,81.58
16AUG1918,81.77
19AUG1918,81.63
20AUG1918,81.92
21AUG1918,81.91
22AUG1918,81.61
23AUG1918,82.15
26AUG1918,82.93
27AUG1918,83.01
28AUG1918,83.18
29AUG1918,82.73
30AUG1918,82.46
03SEP1918,83.84
04SEP1918,83.61
05SEP1918,83.63
06SEP1918,82.56
09SEP1918,81.8
10SEP1918,81.33
11SEP1918,80.46
13SEP1918,80.29
16SEP1918,81.48
17SEP1918,81.8
18SEP1918,81.92
19SEP1918,81.64
20SEP1918,81.96
23SEP1918,82.44
24SEP1918,82.8
25SEP1918,82.64
26SEP1918,82.84
27SEP1918,84.03
30SEP1918,84.68
01OCT1918,83.95
02OCT1918,84.45
03OCT1918,84.95
04OCT1918,85.31
07OCT1918,84.35
08OCT1918,84.3
09OCT1918,83.36
10OCT1918,84.15
11OCT1918,84.83
14OCT1918,86.35
15OCT1918,86.21
16OCT1918,86.63
17OCT1918,88.27
18OCT1918,89.07
21OCT1918,88.15
22OCT1918,87.79
23OCT1918,87.1
24OCT1918,87.1
25OCT1918,86.52
28OCT1918,87.28
29OCT1918,86.39
30OCT1918,84.08
31OCT1918,85.51
01NOV1918,85.53
04NOV1918,85.74
06NOV1918,86.62
07NOV1918,87.61
08NOV1918,87.66
12NOV1918,86.56
13NOV1918,86.12
14NOV1918,85.53
15NOV1918,86.15
18NOV1918,85.01
19NOV1918,84.68
20NOV1918,84.33
21NOV1918,83.84
22NOV1918,82.6
25NOV1918,79.87
26NOV1918,81.43
27NOV1918,80.16
29NOV1918,80.93
02DEC1918,81.13
03DEC1918,82.46
04DEC1918,82.45
05DEC1918,82.89
06DEC1918,82.45
09DEC1918,83.41
10DEC1918,84.5
11DEC1918,84.27
12DEC1918,83.53
13DEC1918,82.65
16DEC1918,83.23
17DEC1918,83.41
18DEC1918,83.01
19DEC1918,82.4
20DEC1918,81.72
23DEC1918,81.51
24DEC1918,80.59
26DEC1918,80.44
27DEC1918,81.17
30DEC1918,80.78
31DEC1918,82.2
02JAN1919,82.6
03JAN1919,83.35
06JAN1919,82.45
07JAN1919,82.44
08JAN1919,82.6
09JAN1919,82.76
10JAN1919,82.3
13JAN1919,81.79
14JAN1919,82
15JAN1919,82.4
16JAN1919,82.2
17JAN1919,81.35
20JAN1919,80.14
21JAN1919,79.88
22JAN1919,80
23JAN1919,80.2
24JAN1919,81.75
27JAN1919,81.47
28JAN1919,81.6
29JAN1919,80.56
30JAN1919,80.94
31JAN1919,80.61
03FEB1919,80.91
04FEB1919,81.08
05FEB1919,80.7
06FEB1919,79.68
07FEB1919,79.35
10FEB1919,79.65
11FEB1919,80.25
13FEB1919,81.07
14FEB1919,81.2
17FEB1919,82.55
18FEB1919,81.92
19FEB1919,82.58
20FEB1919,82.93
21FEB1919,84.21
24FEB1919,84.62
25FEB1919,84.61
26FEB1919,85.6
27FEB1919,85.68
28FEB1919,84.81
03MAR1919,85.58
04MAR1919,85.1
05MAR1919,84.24
06MAR1919,85.64
07MAR1919,86.23
10MAR1919,87.43
11MAR1919,88.1
12MAR1919,88.3
13MAR1919,88.18
14MAR1919,87.87
17MAR1919,88.41
18MAR1919,87.87
19MAR1919,88.26
20MAR1919,87.81
21MAR1919,89.05
24MAR1919,87.97
26MAR1919,86.83
27MAR1919,87.65
28MAR1919,88.86
31MAR1919,88.85
01APR1919,88.84
02APR1919,89.3
03APR1919,88.91
04APR1919,89.59
07APR1919,90.18
08APR1919,90.59
09APR1919,91.01
10APR1919,90.11
11APR1919,90.11
14APR1919,90.48
15APR1919,91.47
16APR1919,91.07
17APR1919,90.88
21APR1919,92.21
22APR1919,92.24
23APR1919,92.36
24APR1919,91.65
25APR1919,92.09
28APR1919,93.17
29APR1919,93.51
30APR1919,92.88
01MAY1919,93.26
02MAY1919,94.3
05MAY1919,94.92
07MAY1919,96.16
08MAY1919,97.65
09MAY1919,98.61
12MAY1919,98.53
13MAY1919,99.23
14MAY1919,100.37
15MAY1919,99.45
16MAY1919,99.92
19MAY1919,99.16
20MAY1919,99.88
21MAY1919,99.65
22MAY1919,99.88
23MAY1919,100.47
26MAY1919,103.8
27MAY1919,103.58
28MAY1919,104
29MAY1919,105.5
02JUN1919,106.92
03JUN1919,103.83
04JUN1919,105.66
05JUN1919,107.55
06JUN1919,107.46
09JUN1919,107.35
10JUN1919,105.43
11JUN1919,105.16
12JUN1919,105.05
13JUN1919,102.85
16JUN1919,99.56
17JUN1919,103.28
18JUN1919,105.08
19JUN1919,104.49
20JUN1919,106.13
23JUN1919,106.09
24JUN1919,104.58
25JUN1919,104.91
26JUN1919,105.63
27JUN1919,106.66
30JUN1919,106.98
01JUL1919,108.13
02JUL1919,108.56
03JUL1919,109.9
07JUL1919,109.41
08JUL1919,109.97
09JUL1919,110.46
10JUL1919,110
11JUL1919,109.92
14JUL1919,112.23
15JUL1919,111.66
16JUL1919,111.47
17JUL1919,110.65
18JUL1919,110.69
21JUL1919,107.24
22JUL1919,109.34
23JUL1919,110.73
24JUL1919,109.98
25JUL1919,110.03
28JUL1919,110.94
29JUL1919,109.72
30JUL1919,108.91
31JUL1919,107.16
01AUG1919,107.99
04AUG1919,102.82
05AUG1919,102.4
06AUG1919,105.78
07AUG1919,100.8
08AUG1919,101.88
11AUG1919,103.94
12AUG1919,105.1
13AUG1919,104.28
14AUG1919,102.86
15AUG1919,102.25
18AUG1919,99.7
19AUG1919,100.58
20AUG1919,98.46
21AUG1919,99.47
22AUG1919,100.84
25AUG1919,101.63
26AUG1919,103.29
27AUG1919,101.91
28AUG1919,103.01
29AUG1919,104.75
02SEP1919,106.26
03SEP1919,108.55
04SEP1919,108.27
05SEP1919,106.96
08SEP1919,106.51
09SEP1919,108.3
11SEP1919,107.68
12SEP1919,107.1
15SEP1919,108.39
16SEP1919,108.81
17SEP1919,107.55
18SEP1919,106.78
19SEP1919,105.84
22SEP1919,106.3
23SEP1919,106.89
24SEP1919,106.83
25SEP1919,107.3
26SEP1919,108.66
29SEP1919,110.32
30SEP1919,111.42
01OCT1919,111.12
02OCT1919,111.19
03OCT1919,108.9
06OCT1919,112.04
07OCT1919,112.55
08OCT1919,113.55
09OCT1919,113.4
10OCT1919,114.42
14OCT1919,112.41
15OCT1919,112.88
16OCT1919,112.51
17OCT1919,112.98
20OCT1919,115.43
21OCT1919,115.62
22OCT1919,117.62
23OCT1919,114.88
24OCT1919,115.57
27OCT1919,114.88
28OCT1919,116.3
29OCT1919,117.43
30OCT1919,117.33
31OCT1919,118.92
03NOV1919,119.62
05NOV1919,118.48
06NOV1919,117.78
07NOV1919,117.18
10NOV1919,112.93
11NOV1919,110.75
12NOV1919,107.15
13NOV1919,110.69
14NOV1919,110.49
17NOV1919,109.09
18NOV1919,107.45
19NOV1919,106.15
20NOV1919,108.19
21NOV1919,107.73
24NOV1919,108.86
25NOV1919,109.02
26NOV1919,107.5
28NOV1919,103.72
01DEC1919,104.03
02DEC1919,104.41
03DEC1919,105.75
04DEC1919,107.97
05DEC1919,107.42
08DEC1919,107.83
09DEC1919,106.85
10DEC1919,107.01
11DEC1919,105.01
12DEC1919,103.73
15DEC1919,105.06
16DEC1919,106.61
17DEC1919,107.26
18DEC1919,103.78
19DEC1919,104.63
22DEC1919,103.55
23DEC1919,103.79
24DEC1919,103.95
26DEC1919,105.63
29DEC1919,105.18
30DEC1919,105.46
31DEC1919,107.23
02JAN1920,108.76
05JAN1920,108.85
06JAN1920,107.36
07JAN1920,107.55
08JAN1920,107.24
09JAN1920,106.59
12JAN1920,104.22
13JAN1920,104.53
14JAN1920,102
15JAN1920,103.62
16JAN1920,101.94
19JAN1920,102.72
20JAN1920,103.48
21JAN1920,102.62
22JAN1920,102.36
23JAN1920,101.9
26JAN1920,103.74
27JAN1920,104.15
28JAN1920,103.96
29JAN1920,103.6
30JAN1920,104.21
02FEB1920,103.01
03FEB1920,99.96
04FEB1920,97.23
05FEB1920,95.5
06FEB1920,95.75
09FEB1920,95.73
10FEB1920,92.12
11FEB1920,90.66
13FEB1920,92.66
16FEB1920,92.6
17FEB1920,93.56
18FEB1920,94.44
19FEB1920,94.15
20FEB1920,95.57
24FEB1920,92.98
25FEB1920,89.98
26FEB1920,91.37
27FEB1920,91.18
01MAR1920,92.4
02MAR1920,91.68
03MAR1920,91.95
04MAR1920,94.22
05MAR1920,94.58
08MAR1920,97.38
09MAR1920,97.11
10MAR1920,99.46
11MAR1920,99.8
12MAR1920,98.55
15MAR1920,100.55
16MAR1920,100.39
17MAR1920,102.11
18MAR1920,103.98
19MAR1920,103.66
22MAR1920,104.17
23MAR1920,103.55
24MAR1920,100.33
25MAR1920,101.54
26MAR1920,103.63
29MAR1920,102.23
30MAR1920,102.45
31MAR1920,102.81
01APR1920,102.66
05APR1920,102.98
06APR1920,104.32
07APR1920,105.45
08APR1920,105.65
09APR1920,105.38
12APR1920,103.94
13APR1920,104.61
14APR1920,105.18
15APR1920,104.41
16APR1920,104.73
19APR1920,101.87
20APR1920,99.48
21APR1920,95.93
22APR1920,97.15
23APR1920,95.46
26APR1920,97.2
27APR1920,96.41
28APR1920,94.75
29APR1920,93.16
30APR1920,93.54
03MAY1920,94.03
04MAY1920,94.27
05MAY1920,94.41
06MAY1920,94.17
07MAY1920,93.45
10MAY1920,93.33
11MAY1920,92.52
12MAY1920,91.29
13MAY1920,90.8
14MAY1920,91.35
17MAY1920,91.24
18MAY1920,91.21
19MAY1920,87.36
20MAY1920,88.16
21MAY1920,88.2
24MAY1920,87.57
25MAY1920,90.24
26MAY1920,90.01
27MAY1920,91.01
28MAY1920,91.81
01JUN1920,90.2
02JUN1920,90.65
03JUN1920,90.9
04JUN1920,91.9
07JUN1920,91.13
08JUN1920,91.46
09JUN1920,92.2
10JUN1920,91.92
11JUN1920,93.06
14JUN1920,91.75
15JUN1920,91.68
16JUN1920,91.75
17JUN1920,91.37
18JUN1920,92
21JUN1920,91.32
22JUN1920,90.16
23JUN1920,90.83
24JUN1920,90.88
25JUN1920,90.95
28JUN1920,90.45
29JUN1920,90.36
30JUN1920,90.76
01JUL1920,91.26
02JUL1920,92.2
06JUL1920,93
07JUL1920,94.04
08JUL1920,94.51
09JUL1920,94.43
12JUL1920,92.08
13JUL1920,91.58
14JUL1920,91.2
15JUL1920,90.26
16JUL1920,89.95
19JUL1920,90.21
20JUL1920,90.68
21JUL1920,90.45
22JUL1920,90.74
23JUL1920,89.63
26JUL1920,87.66
27JUL1920,87.68
28JUL1920,86.96
29JUL1920,87.89
30JUL1920,86.86
02AUG1920,84.95
03AUG1920,85.54
04AUG1920,85.58
05AUG1920,84.06
06AUG1920,84.56
09AUG1920,83.24
10AUG1920,83.2
11AUG1920,84.83
12AUG1920,84.75
13AUG1920,85.89
16AUG1920,85.07
17AUG1920,83.9
18AUG1920,84.01
19AUG1920,85.31
20AUG1920,86.22
23AUG1920,85.78
24AUG1920,87.29
25AUG1920,86.93
26AUG1920,87.22
27AUG1920,86.81
30AUG1920,86.43
31AUG1920,86.16
01SEP1920,86.34
02SEP1920,87.22
03SEP1920,88.05
07SEP1920,88.21
08SEP1920,87.13
09SEP1920,88.33
10SEP1920,87.98
13SEP1920,86.96
14SEP1920,87.64
15SEP1920,87.82
16SEP1920,88.63
17SEP1920,89.95
20SEP1920,88.88
21SEP1920,87.96
22SEP1920,87.45
23SEP1920,86.47
24SEP1920,85.9
27SEP1920,83.82
28SEP1920,84.53
29SEP1920,83.83
30SEP1920,82.95
01OCT1920,84
04OCT1920,85.25
05OCT1920,85.56
06OCT1920,85.6
07OCT1920,85.23
08OCT1920,84.4
11OCT1920,84
13OCT1920,84.39
14OCT1920,85.22
15OCT1920,85.4
18OCT1920,84.31
19OCT1920,84.6
20OCT1920,85.26
21OCT1920,84.65
22OCT1920,85.06
25OCT1920,85.73
26OCT1920,85.61
27OCT1920,84.92
28OCT1920,84.61
29OCT1920,85.08
01NOV1920,85.48
03NOV1920,84.99
04NOV1920,84.45
05NOV1920,83.48
08NOV1920,81.51
09NOV1920,79.94
10NOV1920,80.62
11NOV1920,79.95
12NOV1920,77.56
15NOV1920,76.63
16NOV1920,76.65
17NOV1920,75.21
18NOV1920,74.36
19NOV1920,73.12
22NOV1920,77.15
23NOV1920,77.2
24NOV1920,76.65
26NOV1920,75.53
29NOV1920,76.18
30NOV1920,76.04
01DEC1920,76.5
02DEC1920,77.3
03DEC1920,77.08
06DEC1920,76.73
07DEC1920,76.73
08DEC1920,75.49
09DEC1920,74.22
10DEC1920,73.29
13DEC1920,70.48
14DEC1920,72.29
15DEC1920,71.28
16DEC1920,70.6
17DEC1920,70.26
20DEC1920,68.52
21DEC1920,66.75
22DEC1920,67.02
23DEC1920,69.63
24DEC1920,68.91
27DEC1920,68.01
28DEC1920,67.96
29DEC1920,69.2
30DEC1920,70.03
31DEC1920,71.95
03JAN1921,72.67
04JAN1921,72.76
05JAN1921,73.13
06JAN1921,74.31
07JAN1921,75.21
10JAN1921,76
11JAN1921,76.14
12JAN1921,75.88
13JAN1921,74.43
14JAN1921,74.48
17JAN1921,75.21
18JAN1921,75.4
19JAN1921,76.76
20JAN1921,76.08
21JAN1921,74.65
24JAN1921,74.77
25JAN1921,74.98
26JAN1921,75.19
27JAN1921,75.71
28JAN1921,76.23
31JAN1921,76.13
01FEB1921,75.48
02FEB1921,74.98
03FEB1921,74.34
04FEB1921,74.74
07FEB1921,74.8
08FEB1921,75.54
09FEB1921,75.48
10FEB1921,75.59
11FEB1921,75.59
14FEB1921,76.41
15FEB1921,76.9
16FEB1921,77.14
17FEB1921,76.4
18FEB1921,76.28
21FEB1921,75.1
23FEB1921,75.66
24FEB1921,74.66
25FEB1921,75.23
28FEB1921,74.98
01MAR1921,74.71
02MAR1921,75.19
03MAR1921,75.23
04MAR1921,75.11
07MAR1921,75.26
08MAR1921,74.91
09MAR1921,74.6
10MAR1921,73.6
11MAR1921,72.25
14MAR1921,72.99
15MAR1921,73.87
16MAR1921,75.2
17MAR1921,75.44
18MAR1921,76.3
21MAR1921,76.03
22MAR1921,76.6
23MAR1921,77.78
24MAR1921,77.39
28MAR1921,76.19
29MAR1921,77.13
30MAR1921,76.26
31MAR1921,75.76
01APR1921,75.72
04APR1921,75.16
05APR1921,76.16
06APR1921,76.58
07APR1921,76.16
08APR1921,75.61
11APR1921,76.15
12APR1921,76.28
13APR1921,75.93
14APR1921,75.06
15APR1921,76.18
18APR1921,76.15
19APR1921,76.1
20APR1921,76.08
21APR1921,76.54
22APR1921,77.63
25APR1921,78.55
26APR1921,78.86
27APR1921,78.11
28APR1921,78.77
29APR1921,78.57
02MAY1921,79.65
03MAY1921,79.23
04MAY1921,79.61
05MAY1921,80.03
06MAY1921,79.68
09MAY1921,78.81
10MAY1921,78.61
11MAY1921,77.98
12MAY1921,77.6
13MAY1921,77.57
16MAY1921,77.23
17MAY1921,77.65
18MAY1921,77.51
19MAY1921,76.96
20MAY1921,76.07
23MAY1921,75.86
24MAY1921,74.43
25MAY1921,74.26
26MAY1921,74.81
27MAY1921,74.31
31MAY1921,73.44
01JUN1921,73.51
02JUN1921,73.06
03JUN1921,72.37
06JUN1921,71.18
07JUN1921,71.56
08JUN1921,71.03
09JUN1921,69.85
10JUN1921,69.92
13JUN1921,70.03
14JUN1921,70.05
15JUN1921,69
16JUN1921,68.16
17JUN1921,67.57
20JUN1921,64.9
21JUN1921,66.25
22JUN1921,66.23
23JUN1921,65.36
24JUN1921,66.2
27JUN1921,67.03
28JUN1921,67.63
29JUN1921,68.73
30JUN1921,68.45
01JUL1921,68.35
05JUL1921,67.71
06JUL1921,69.86
07JUL1921,69.72
08JUL1921,68.35
11JUL1921,68.69
12JUL1921,68.7
13JUL1921,68.65
14JUL1921,67.85
15JUL1921,67.25
18JUL1921,67.87
19JUL1921,68.24
20JUL1921,68.21
21JUL1921,68.11
22JUL1921,68.27
25JUL1921,69.8
26JUL1921,69.2
27JUL1921,69.18
28JUL1921,68.18
29JUL1921,68.37
01AUG1921,69.68
02AUG1921,69.95
03AUG1921,69.71
04AUG1921,69.5
05AUG1921,68.61
08AUG1921,68.63
09AUG1921,68
10AUG1921,66.71
11AUG1921,66.42
12AUG1921,66.88
15AUG1921,66.02
16AUG1921,65.27
17AUG1921,66.09
18AUG1921,65.96
19AUG1921,65.34
22AUG1921,64.5
23AUG1921,64.38
24AUG1921,63.9
25AUG1921,63.91
26AUG1921,65.54
29AUG1921,66.18
30AUG1921,67.8
31AUG1921,67.11
01SEP1921,66.83
02SEP1921,68
06SEP1921,69.12
07SEP1921,69.49
08SEP1921,69.15
09SEP1921,70.58
12SEP1921,70.68
13SEP1921,71.72
14SEP1921,71.68
15SEP1921,70.68
16SEP1921,70.95
19SEP1921,70.06
20SEP1921,69.73
21SEP1921,69.45
22SEP1921,70.25
23SEP1921,70.9
26SEP1921,70.65
27SEP1921,70.3
28SEP1921,70.14
29SEP1921,71.19
30SEP1921,71.08
03OCT1921,71.61
04OCT1921,70.95
05OCT1921,70.46
06OCT1921,70.42
07OCT1921,70.66
10OCT1921,70.95
11OCT1921,71.06
13OCT1921,70.9
14OCT1921,70.15
17OCT1921,69.46
18OCT1921,69.81
19OCT1921,70.21
20OCT1921,70.77
21OCT1921,71
24OCT1921,71.81
25OCT1921,72.22
26OCT1921,72.27
27OCT1921,72.78
28OCT1921,73.8
31OCT1921,73.21
01NOV1921,73.44
02NOV1921,73.52
03NOV1921,73.98
04NOV1921,73.94
07NOV1921,74.2
09NOV1921,75.75
10NOV1921,75.61
14NOV1921,75.5
15NOV1921,75.8
16NOV1921,77.13
17NOV1921,77.07
18NOV1921,76.94
21NOV1921,76.69
22NOV1921,76.21
23NOV1921,76.34
25NOV1921,77.31
28NOV1921,78.01
29NOV1921,77.76
30NOV1921,77.3
01DEC1921,78.12
02DEC1921,78.73
05DEC1921,78.93
06DEC1921,79.36
07DEC1921,79.19
08DEC1921,78.8
09DEC1921,79.6
12DEC1921,80.63
13DEC1921,80.69
14DEC1921,81.04
15DEC1921,81.5
16DEC1921,80.95
19DEC1921,80.31
20DEC1921,80.3
21DEC1921,79.02
22DEC1921,78.76
23DEC1921,79.31
27DEC1921,80.69
28DEC1921,80.8
29DEC1921,80.34
30DEC1921,80.8
03JAN1922,78.91
04JAN1922,79.61
05JAN1922,78.68
06JAN1922,78.96
09JAN1922,78.87
10JAN1922,78.59
11JAN1922,80.03
12JAN1922,79.96
13JAN1922,80.82
16JAN1922,81.36
17JAN1922,81.9
18JAN1922,82.33
19JAN1922,81.91
20JAN1922,82.95
23JAN1922,82.29
24JAN1922,82.43
25JAN1922,82.57
26JAN1922,81.54
27JAN1922,81.34
30JAN1922,81.33
31JAN1922,81.3
01FEB1922,81.68
02FEB1922,82.86
03FEB1922,82.93
06FEB1922,83.7
07FEB1922,83.38
08FEB1922,82.74
09FEB1922,83.6
10FEB1922,83.05
14FEB1922,83.81
15FEB1922,84.09
16FEB1922,83.98
17FEB1922,83.88
20FEB1922,84.85
21FEB1922,85.81
23FEB1922,85.36
24FEB1922,85.18
27FEB1922,84.58
28FEB1922,85.46
01MAR1922,85.33
02MAR1922,86.03
03MAR1922,86.46
06MAR1922,86.3
07MAR1922,86.9
08MAR1922,86.73
09MAR1922,86.95
10MAR1922,87.18
13MAR1922,87.56
14MAR1922,87.92
15MAR1922,87.3
16MAR1922,88.11
17MAR1922,88.46
20MAR1922,88.28
21MAR1922,88.11
22MAR1922,87.26
23MAR1922,86.9
24MAR1922,87.4
27MAR1922,86.6
28MAR1922,87.2
29MAR1922,87.9
30MAR1922,88.87
31MAR1922,89.05
03APR1922,90.05
04APR1922,89.3
05APR1922,90.67
06APR1922,90.8
07APR1922,90.8
10APR1922,91.11
11APR1922,91.91
12APR1922,91.77
13APR1922,92.48
17APR1922,92.75
18APR1922,91.15
19APR1922,92.52
20APR1922,92.43
21APR1922,93.21
24APR1922,93
25APR1922,92.72
26APR1922,91.96
27APR1922,91.1
28APR1922,91.93
01MAY1922,93.35
02MAY1922,93.64
03MAY1922,93.81
04MAY1922,93.18
05MAY1922,93.18
08MAY1922,92.84
09MAY1922,92.57
10MAY1922,91.58
11MAY1922,91.5
12MAY1922,92.5
15MAY1922,92.08
16MAY1922,92.63
17MAY1922,93.71
18MAY1922,93.91
19MAY1922,94.8
22MAY1922,94.86
23MAY1922,94.66
24MAY1922,94.7
25MAY1922,94.36
26MAY1922,95.05
29MAY1922,96.41
31MAY1922,95.63
01JUN1922,96.03
02JUN1922,96.36
05JUN1922,95.98
06JUN1922,95.59
07JUN1922,95.15
08JUN1922,95.11
09JUN1922,93.6
12JUN1922,90.73
13JUN1922,92.04
14JUN1922,93.08
15JUN1922,91.25
16JUN1922,91.11
19JUN1922,91.95
20JUN1922,93.51
21JUN1922,93.02
22JUN1922,93.15
23JUN1922,93.07
26JUN1922,93.48
27JUN1922,92.47
28JUN1922,92.24
29JUN1922,92.06
30JUN1922,92.93
03JUL1922,92.92
05JUL1922,92.97
06JUL1922,93.97
07JUL1922,94.63
10JUL1922,93.9
11JUL1922,94.17
12JUL1922,94.88
13JUL1922,94.65
14JUL1922,94.96
17JUL1922,95.26
18JUL1922,96.53
19JUL1922,96.69
20JUL1922,96.76
21JUL1922,96.13
24JUL1922,94.64
25JUL1922,95.69
26JUL1922,94.84
27JUL1922,96.36
28JUL1922,96.69
31JUL1922,97.05
01AUG1922,96.25
02AUG1922,96.51
03AUG1922,96.81
04AUG1922,97.11
07AUG1922,97.37
08AUG1922,97.07
09AUG1922,96.93
10AUG1922,96.51
11AUG1922,96.82
14AUG1922,96.21
15AUG1922,96.9
16AUG1922,97.41
17AUG1922,97.93
18AUG1922,98.6
21AUG1922,99.71
22AUG1922,100.75
23AUG1922,100.32
24AUG1922,99.71
25AUG1922,99.82
28AUG1922,99.21
29AUG1922,100.7
30AUG1922,100.75
31AUG1922,100.78
01SEP1922,101.28
05SEP1922,101.67
06SEP1922,100.6
07SEP1922,101.05
08SEP1922,101.22
11SEP1922,102.05
12SEP1922,101.88
13SEP1922,101.1
14SEP1922,100.79
15SEP1922,100.99
18SEP1922,98.88
19SEP1922,99.93
20SEP1922,100.14
21SEP1922,98.37
22SEP1922,98.55
25SEP1922,98.9
26SEP1922,98.45
27SEP1922,96.81
28SEP1922,96.58
29SEP1922,97.12
02OCT1922,97.67
03OCT1922,98.9
04OCT1922,99.93
05OCT1922,100.34
06OCT1922,100.81
09OCT1922,102.26
10OCT1922,101.55
11OCT1922,101.72
13OCT1922,102.6
16OCT1922,102.76
17OCT1922,102.6
18OCT1922,102
19OCT1922,101.21
20OCT1922,102.01
23OCT1922,100.11
24OCT1922,100.1
25OCT1922,99.55
26OCT1922,98
27OCT1922,98.76
30OCT1922,96.9
31OCT1922,96.11
01NOV1922,96.23
02NOV1922,98.5
03NOV1922,99.29
06NOV1922,98.45
08NOV1922,99.53
09NOV1922,98.98
10NOV1922,97.5
13NOV1922,95.37
14NOV1922,93.61
15NOV1922,95.11
16NOV1922,94.72
17NOV1922,95.09
20NOV1922,95.82
21NOV1922,95.59
22NOV1922,94.29
23NOV1922,94.08
24NOV1922,94.1
27NOV1922,92.03
28NOV1922,93.85
29NOV1922,94.65
01DEC1922,95.73
04DEC1922,95.1
05DEC1922,95.03
06DEC1922,96.75
07DEC1922,96.91
08DEC1922,97.88
11DEC1922,97.85
12DEC1922,97.75
13DEC1922,98.28
14DEC1922,98.19
15DEC1922,98.03
18DEC1922,97.64
19DEC1922,98.23
20DEC1922,97.52
21DEC1922,97.88
22DEC1922,98.62
26DEC1922,99.04
27DEC1922,99.22
28DEC1922,98.14
29DEC1922,98.17
02JAN1923,98.77
03JAN1923,99.42
04JAN1923,98.57
05JAN1923,98.88
08JAN1923,98.06
09JAN1923,97.23
10JAN1923,97.29
11JAN1923,98.12
12JAN1923,98.63
15JAN1923,98.04
16JAN1923,96.96
17JAN1923,97.05
18JAN1923,98.09
19JAN1923,97.85
22JAN1923,97.25
23JAN1923,97.43
24JAN1923,97.16
25JAN1923,97.79
26JAN1923,98.15
29JAN1923,98.26
30JAN1923,97.75
31JAN1923,97.43
01FEB1923,97.71
02FEB1923,98.7
05FEB1923,100.03
06FEB1923,101.01
07FEB1923,101.05
08FEB1923,101.05
09FEB1923,100.82
13FEB1923,102.16
14FEB1923,101.85
15FEB1923,102.57
16FEB1923,103.23
19FEB1923,102.96
20FEB1923,103.56
21FEB1923,103.59
23FEB1923,103.27
26FEB1923,102.4
27FEB1923,102.79
28FEB1923,103.9
01MAR1923,104.23
02MAR1923,104.65
05MAR1923,104.77
06MAR1923,104.79
07MAR1923,105.23
08MAR1923,104.7
09MAR1923,104.48
12MAR1923,104.22
13MAR1923,104.79
14MAR1923,105.28
15MAR1923,104.74
16MAR1923,103.93
19MAR1923,105.36
20MAR1923,105.38
21MAR1923,105.23
22MAR1923,105.09
23MAR1923,103.98
26MAR1923,102.36
27MAR1923,103.03
28MAR1923,103.45
29MAR1923,102.77
02APR1923,101.51
03APR1923,101.6
04APR1923,101.4
05APR1923,102.36
06APR1923,102.7
09APR1923,102.11
10APR1923,101.86
11APR1923,101.08
12APR1923,101.71
13APR1923,101.81
16APR1923,101.76
17APR1923,102.14
18APR1923,102.24
19APR1923,102.58
20APR1923,101.38
23APR1923,100.73
24APR1923,101.08
25APR1923,101.36
26APR1923,101.37
27APR1923,101.16
30APR1923,98.38
01MAY1923,97.4
02MAY1923,98.05
